run_id,scenario,action_coverage_avg,actionable_elements_avg,avg_tree_depth_avg,component_count_avg,component_count_capped_avg,container_to_text_ratio_avg,content_coverage_avg,counts,dangling_components_avg,dangling_components_rate_avg,dup_rate_avg,information_chunking_score_avg,intent_expectation_pass_rate,intent_score_avg,intent_stats,latency_ms_avg,latency_ms_p95,lint_score_avg,markdown_leakage_rate_avg,max_tree_depth_avg,missing_ids_avg,missing_ids_rate_avg,output_chars_json_avg,output_chars_toon_avg,output_tokens_json_avg,output_tokens_toon_avg,overall_score,render_ok_rate,schema_valid_strict_rate,section_heading_coverage_avg,table_cell_coverage_avg,table_ok_rate,table_pattern_detected_rate,table_required_rate,ui_decomposition_score_avg,ui_modularity_score_avg,unique_component_types_avg,url_as_text_rate_avg
subset50_perplexity_s2_g3pro_s3_20260217_211032,Queries from subset50_g3pro; Stage2=Perplexity; Stage3=Gemini 3 Pro; Stage4=render,0.88,1.88,1.4595785348755244,27.52,24.66,0.6896095081832604,0.958302338121127,50,0.0,0.0,0.17663625287765566,0.38095167291442744,0.16,0.44666666666666655,"{""booking"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""calculation"": {""action_expected_rate"": 0.6666666666666666, ""action_ok_rate"": 0.6666666666666666, ""count"": 3, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.611111111111111, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 1.0}, ""comparison"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.5, ""intent_score_avg"": 0.8333333333333333, ""section_expected_rate"": 0.5, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 1.0}, ""creative_writing"": {""action_expected_rate"": 0.6666666666666666, ""action_ok_rate"": 0.6666666666666666, ""count"": 3, ""expectation_pass_rate"": 0.3333333333333333, ""intent_score_avg"": 0.5555555555555555, ""section_expected_rate"": 0.6666666666666666, ""section_ok_rate"": 0.0, ""table_expected_rate"": 0.6666666666666666, ""table_ok_rate"": 0.0}, ""data_visualization"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""documentation"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5833333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 0.5, ""table_ok_rate"": 0.5}, ""education"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 1.0, ""intent_score_avg"": 1.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 1.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 1.0}, ""entertainment"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5833333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""event_schedule"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.6666666666666666, ""count"": 3, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.2222222222222222, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""information_retrieval"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.5, ""intent_score_avg"": 0.6666666666666666, ""section_expected_rate"": 0.5, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""localization"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.16666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""media_playback"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""navigation"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""planning"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.5, ""intent_score_avg"": 0.6666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""product_lookup"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""productivity"": {""action_expected_rate"": 0.0, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.5, ""intent_score_avg"": 0.5, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 0.5, ""table_ok_rate"": 0.0}, ""qr_scanner"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.41666666666666663, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""recipe"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""research_analysis"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 0.5, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""status_check"": {""action_expected_rate"": 0.6666666666666666, ""action_ok_rate"": 0.6666666666666666, ""count"": 3, ""expectation_pass_rate"": 0.3333333333333333, ""intent_score_avg"": 0.5555555555555555, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.3333333333333333, ""table_expected_rate"": 0.6666666666666666, ""table_ok_rate"": 0.0}, ""technical_support"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.16666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""travel"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.16666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 0.5, ""table_ok_rate"": 0.0}, ""weather"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.16666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}}",138693.6297941208,617990.1392459869,1.0,0.10357610136529152,3.12,0.0,0.0,4823.16,4209.1,4823.16,4209.1,63.14610891645142,,1.0,0.22614285714285715,0.18182717286622535,0.3333333333333333,0.3,0.9,0.3484151343331341,0.0692636580299511,3.76,0.3072618492618492
subset50_g3pro_resp_g3pro_s3_20260217_211032,Queries+responses copied from subset50_g3pro; Stage3=Gemini 3 Pro; Stage4=render,0.8,1.06,1.4827383781515857,29.26,27.6,0.6585339711325325,0.919082605773593,50,0.0,0.0,0.20033407772260486,0.5267584537207352,0.12,0.39000000000000007,"{""booking"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""calculation"": {""action_expected_rate"": 0.3333333333333333, ""action_ok_rate"": 0.3333333333333333, ""count"": 3, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.2222222222222222, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.3333333333333333}, ""comparison"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.5, ""intent_score_avg"": 0.75, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 1.0}, ""creative_writing"": {""action_expected_rate"": 0.0, ""action_ok_rate"": 0.0, ""count"": 3, ""expectation_pass_rate"": 0.3333333333333333, ""intent_score_avg"": 0.5, ""section_expected_rate"": 0.6666666666666666, ""section_ok_rate"": 0.3333333333333333, ""table_expected_rate"": 0.3333333333333333, ""table_ok_rate"": 0.0}, ""data_visualization"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.41666666666666663, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""documentation"": {""action_expected_rate"": 0.0, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""education"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.25, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""entertainment"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""event_schedule"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.6666666666666666, ""count"": 3, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.3333333333333333}, ""information_retrieval"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.41666666666666663, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""localization"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.6666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""media_playback"": {""action_expected_rate"": 0.0, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""navigation"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 1.0, ""intent_score_avg"": 1.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 1.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 1.0}, ""planning"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""product_lookup"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.16666666666666666, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""productivity"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.25, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.5, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""qr_scanner"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""recipe"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.5, ""intent_score_avg"": 0.8333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 1.0, ""table_expected_rate"": 0.5, ""table_ok_rate"": 0.0}, ""research_analysis"": {""action_expected_rate"": 0.5, ""action_ok_rate"": 0.5, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5833333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 1.0}, ""status_check"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.6666666666666666, ""count"": 3, ""expectation_pass_rate"": 0.3333333333333333, ""intent_score_avg"": 0.5555555555555555, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.6666666666666666, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.3333333333333333}, ""technical_support"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.5, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.5}, ""travel"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 1.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.3333333333333333, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}, ""weather"": {""action_expected_rate"": 1.0, ""action_ok_rate"": 0.0, ""count"": 2, ""expectation_pass_rate"": 0.0, ""intent_score_avg"": 0.0, ""section_expected_rate"": 1.0, ""section_ok_rate"": 0.0, ""table_expected_rate"": 1.0, ""table_ok_rate"": 0.0}}",55070.38003921509,76518.96905899048,1.0,0.08647215751482004,3.6,0.0,0.0,4497.12,3869.4,4497.12,3869.4,66.88300690112968,,1.0,0.34100793650793654,0.20683122422327227,0.2978723404255319,0.3,0.94,0.39029321132148753,0.09220104258566436,4.5,0.27714285714285714
